bridge_id,peer_id,peer_class,bridge_cpp,peer_cpp
A5087051199,A5100347421,C-only,76.61538461538461,14.438775510204081
A5087051199,A5100457141,C-only,76.61538461538461,53.3
A5115602062,A5101687645,A-only,62.14179104477612,5.2388059701492535
A5115602062,A5034403471,A-only,62.14179104477612,126.0
A5115602062,A5060049168,A-only,62.14179104477612,100.79166666666667
A5115602062,A5028969814,C-only,62.14179104477612,17.896551724137932
A5115602062,A5086542945,C-only,62.14179104477612,55.44144144144144
A5115602062,A5100322574,C-only,62.14179104477612,17.3125
A5063934596,A5010384949,A-only,45.611111111111114,106.56666666666666
A5063934596,A5064792085,A-only,45.611111111111114,126.0
A5063934596,A5091158895,A-only,45.611111111111114,55.666666666666664
A5063934596,A5101425358,C-only,45.611111111111114,35.583333333333336
A5063934596,A5100732049,C-only,45.611111111111114,14.727272727272727
A5063934596,A5022434603,C-only,45.611111111111114,72.32608695652173
A5100647830,A5100759721,A-only,60.93333333333333,50.5
A5100647830,A5072924549,A-only,60.93333333333333,30.01818181818182
A5100647830,A5100377994,A-only,60.93333333333333,39.93939393939394
A5100647830,A5109299675,C-only,60.93333333333333,16.266666666666666
A5100647830,A5001418213,C-only,60.93333333333333,43.15555555555556
A5100647830,A5100726996,C-only,60.93333333333333,20.416666666666668
A5091572424,A5027540859,A-only,38.23870967741936,44.265957446808514
A5091572424,A5009019089,A-only,38.23870967741936,126.0
A5091572424,A5076442647,A-only,38.23870967741936,72.53846153846153
A5091572424,A5044005347,C-only,38.23870967741936,21.0
A5091572424,A5014523497,C-only,38.23870967741936,31.395061728395063
A5091572424,A5036174242,C-only,38.23870967741936,11.228571428571428
A5100411590,A5053291047,A-only,38.37903225806452,15.476190476190476
A5100411590,A5060049168,A-only,38.37903225806452,100.79166666666667
A5100411590,A5066344731,A-only,38.37903225806452,52.62251655629139
A5100411590,A5100656921,C-only,38.37903225806452,10.656716417910447
A5100411590,A5100348449,C-only,38.37903225806452,7.526315789473684
A5100411590,A5100424714,C-only,38.37903225806452,25.115942028985508
A5089922603,A5009269029,A-only,48.10843373493976,111.83333333333333
A5089922603,A5101972826,A-only,48.10843373493976,48.028169014084504
A5089922603,A5089216744,A-only,48.10843373493976,126.0
A5089922603,A5058507132,C-only,48.10843373493976,38.142857142857146
A5089922603,A5023462583,C-only,48.10843373493976,3.6666666666666665
A5089922603,A5079237076,C-only,48.10843373493976,14.464285714285714
A5108762544,A5079322834,A-only,107.7948717948718,59.326530612244895
A5108762544,A5083773019,A-only,107.7948717948718,55.98
A5108762544,A5032252430,A-only,107.7948717948718,63.01587301587302
A5108762544,A5082682293,C-only,107.7948717948718,83.16666666666667
A5108762544,A5113596406,C-only,107.7948717948718,38.083333333333336
A5108762544,A5086189538,C-only,107.7948717948718,36.810810810810814
A5027349679,A5044585321,A-only,63.26923076923077,94.75757575757575
A5027349679,A5000824114,A-only,63.26923076923077,115.88888888888889
A5027349679,A5055082454,A-only,63.26923076923077,124.64583333333333
A5027349679,A5102707005,C-only,63.26923076923077,6.642857142857143
A5027349679,A5113486176,C-only,63.26923076923077,17.6875
A5027349679,A5067679617,C-only,63.26923076923077,62.45161290322581
A5077288838,A5100669916,A-only,60.82608695652174,108.13333333333334
A5077288838,A5011119633,A-only,60.82608695652174,27.55
A5077288838,A5060459078,A-only,60.82608695652174,26.3125
A5077288838,A5101726433,C-only,60.82608695652174,21.35
A5077288838,A5034839813,C-only,60.82608695652174,15.5
A5077288838,A5082941547,C-only,60.82608695652174,83.39285714285714
A5016663069,A5068525931,A-only,98.10714285714286,71.44444444444444
A5016663069,A5020831397,A-only,98.10714285714286,45.72
A5016663069,A5022066801,A-only,98.10714285714286,64.38095238095238
A5016663069,A5017684415,C-only,98.10714285714286,24.615384615384617
A5016663069,A5034688677,C-only,98.10714285714286,32.52
A5016663069,A5072526909,C-only,98.10714285714286,17.80851063829787
A5040981162,A5084332312,A-only,52.89655172413793,18.314814814814813
A5040981162,A5041121165,A-only,52.89655172413793,76.68354430379746
A5040981162,A5064607669,A-only,52.89655172413793,71.29
A5040981162,A5051988027,C-only,52.89655172413793,30.357142857142858
A5040981162,A5031790284,C-only,52.89655172413793,44.74444444444445
A5040981162,A5033279422,C-only,52.89655172413793,86.84848484848484
A5067705043,A5005812508,A-only,23.72222222222222,40.0
A5067705043,A5084265053,A-only,23.72222222222222,126.0
A5067705043,A5035711553,A-only,23.72222222222222,126.0
A5067705043,A5030930666,C-only,23.72222222222222,19.88888888888889
A5067705043,A5038921689,C-only,23.72222222222222,19.714285714285715
A5067705043,A5112593772,C-only,23.72222222222222,19.875
A5090859119,A5077332436,A-only,32.42465753424658,89.0
A5090859119,A5034443346,A-only,32.42465753424658,80.23214285714286
A5090859119,A5016351638,A-only,32.42465753424658,47.18292682926829
A5090859119,A5091012976,C-only,32.42465753424658,48.27272727272727
A5090859119,A5072922611,C-only,32.42465753424658,12.553846153846154
A5090859119,A5051936188,C-only,32.42465753424658,50.89473684210526
A5047769622,A5058360035,A-only,110.41176470588235,25.64
A5047769622,A5091678944,A-only,110.41176470588235,24.31578947368421
A5047769622,A5021139459,A-only,110.41176470588235,77.54545454545455
A5047769622,A5074572137,C-only,110.41176470588235,10.125
A5047769622,A5085924410,C-only,110.41176470588235,8.61111111111111
A5047769622,A5057473191,C-only,110.41176470588235,37.09803921568628
A5108050262,A5008791466,A-only,19.636363636363637,76.375
A5108050262,A5004816982,A-only,19.636363636363637,33.75
A5108050262,A5012544488,A-only,19.636363636363637,12.352941176470589
A5108050262,A5101771669,C-only,19.636363636363637,15.058823529411764
A5108050262,A5038844690,C-only,19.636363636363637,14.166666666666666
A5108050262,A5101871947,C-only,19.636363636363637,1.3125
A5052098431,A5045640177,A-only,25.473684210526315,24.164556962025316
A5052098431,A5108569650,A-only,25.473684210526315,22.598540145985403
A5052098431,A5044192358,A-only,25.473684210526315,126.0
A5052098431,A5103024166,C-only,25.473684210526315,32.630434782608695
A5052098431,A5045572371,C-only,25.473684210526315,44.60747663551402
A5052098431,A5100754236,C-only,25.473684210526315,18.778688524590162
A5071223957,A5057825179,A-only,48.1578947368421,28.08
A5071223957,A5101773446,A-only,48.1578947368421,41.6
A5071223957,A5076146848,A-only,48.1578947368421,39.35294117647059
A5071223957,A5101960871,C-only,48.1578947368421,51.55
A5071223957,A5080928633,C-only,48.1578947368421,52.333333333333336
A5071223957,A5051936772,C-only,48.1578947368421,33.833333333333336
A5038883011,A5036245618,A-only,63.138888888888886,80.47014925373135
A5038883011,A5003483723,A-only,63.138888888888886,55.0
A5038883011,A5013194121,A-only,63.138888888888886,62.89795918367347
A5038883011,A5113674878,C-only,63.138888888888886,40.40944881889764
A5038883011,A5073071570,C-only,63.138888888888886,41.958333333333336
A5038883011,A5002251154,C-only,63.138888888888886,10.122222222222222
A5100762317,A5078528162,A-only,8.19047619047619,21.181818181818183
A5100762317,A5010673099,A-only,8.19047619047619,37.526315789473685
A5100762317,A5063611081,A-only,8.19047619047619,1.619047619047619
A5100762317,A5008594058,C-only,8.19047619047619,4.6
A5100762317,A5101825710,C-only,8.19047619047619,34.911764705882355
A5100762317,A5076962436,C-only,8.19047619047619,2.4347826086956523
A5068407205,A5057613826,A-only,126.0,34.25714285714286
A5068407205,A5033933239,A-only,126.0,33.93333333333333
A5068407205,A5064389636,A-only,126.0,31.796610169491526
A5068407205,A5100786298,C-only,126.0,12.583333333333334
A5068407205,A5100340858,C-only,126.0,23.448275862068964
A5068407205,A5100624981,C-only,126.0,32.886792452830186
A5090899409,A5101418906,A-only,58.166666666666664,10.090909090909092
A5090899409,A5005001168,A-only,58.166666666666664,30.57894736842105
A5090899409,A5040280014,A-only,58.166666666666664,70.07142857142857
A5090899409,A5029989417,C-only,58.166666666666664,19.88888888888889
A5090899409,A5103578198,C-only,58.166666666666664,19.454545454545453
A5090899409,A5080114905,C-only,58.166666666666664,18.043478260869566
A5058026637,A5038797225,A-only,33.12,49.75
A5058026637,A5060576588,A-only,33.12,76.10714285714286
A5058026637,A5045276240,A-only,33.12,27.1
A5058026637,A5109660989,C-only,33.12,2.125
A5058026637,A5101928792,C-only,33.12,11.971428571428572
A5058026637,A5043726397,C-only,33.12,2.8333333333333335
A5034904474,A5045635204,A-only,57.293103448275865,56.803030303030305
A5034904474,A5049014933,A-only,57.293103448275865,51.72222222222222
A5034904474,A5090460944,A-only,57.293103448275865,101.2159090909091
A5034904474,A5085120382,C-only,57.293103448275865,16.6875
A5034904474,A5078359011,C-only,57.293103448275865,23.037735849056602
A5034904474,A5083030862,C-only,57.293103448275865,39.03333333333333
A5100356618,A5029224118,A-only,39.4375,13.238095238095237
A5100356618,A5100783964,A-only,39.4375,94.2
A5100356618,A5079438371,A-only,39.4375,23.285714285714285
A5100356618,A5067058785,C-only,39.4375,24.555555555555557
A5100356618,A5079695742,C-only,39.4375,46.1875
A5100356618,A5009689461,C-only,39.4375,19.23076923076923
A5110824463,A5048971230,A-only,63.93023255813954,88.97872340425532
A5110824463,A5109347652,A-only,63.93023255813954,25.895522388059703
A5110824463,A5044585321,A-only,63.93023255813954,94.75757575757575
A5110824463,A5076778125,C-only,63.93023255813954,5.695652173913044
A5110824463,A5067912734,C-only,63.93023255813954,24.09090909090909
A5110824463,A5000762833,C-only,63.93023255813954,8.40625
A5068129873,A5109935595,A-only,45.17777777777778,57.13513513513514
A5068129873,A5100347965,A-only,45.17777777777778,11.925925925925926
A5068129873,A5031594133,A-only,45.17777777777778,14.423076923076923
A5068129873,A5039780030,C-only,45.17777777777778,20.43243243243243
A5068129873,A5100348270,C-only,45.17777777777778,9.392857142857142
A5068129873,A5042195529,C-only,45.17777777777778,21.987179487179485
A5016540922,A5032942685,A-only,61.6764705882353,126.0
A5016540922,A5048336438,A-only,61.6764705882353,75.808
A5016540922,A5052052624,A-only,61.6764705882353,99.26
A5016540922,A5041708990,C-only,61.6764705882353,10.211764705882352
A5016540922,A5102963912,C-only,61.6764705882353,71.74285714285715
A5016540922,A5026329256,C-only,61.6764705882353,15.333333333333334
A5009613995,A5090932774,A-only,23.38888888888889,30.033333333333335
A5009613995,A5011352803,A-only,23.38888888888889,57.285714285714285
A5009613995,A5014992247,A-only,23.38888888888889,21.72222222222222
A5009613995,A5003962508,C-only,23.38888888888889,9.555555555555555
A5009613995,A5053122817,C-only,23.38888888888889,95.62068965517241
A5009613995,A5067128223,C-only,23.38888888888889,19.8
A5071683625,A5078895497,A-only,21.389830508474578,21.435897435897434
A5071683625,A5010398781,A-only,21.389830508474578,14.666666666666666
A5071683625,A5087733644,A-only,21.389830508474578,59.42424242424242
A5071683625,A5100347063,C-only,21.389830508474578,39.203125
A5071683625,A5101539126,C-only,21.389830508474578,9.255813953488373
A5071683625,A5086617408,C-only,21.389830508474578,5.74468085106383
A5100722309,A5101636488,A-only,66.54054054054055,45.63636363636363
A5100722309,A5100460305,A-only,66.54054054054055,24.80952380952381
A5100722309,A5011341364,A-only,66.54054054054055,19.25423728813559
A5100722309,A5007503693,C-only,66.54054054054055,56.95
A5100722309,A5112605197,C-only,66.54054054054055,14.963636363636363
A5100722309,A5084198777,C-only,66.54054054054055,24.757575757575758
A5069177204,A5050589131,A-only,89.3076923076923,126.0
A5069177204,A5010793965,A-only,89.3076923076923,12.5
A5069177204,A5072131150,A-only,89.3076923076923,126.0
A5069177204,A5044867866,C-only,89.3076923076923,100.47826086956522
A5069177204,A5113818189,C-only,89.3076923076923,9.5
A5069177204,A5034260452,C-only,89.3076923076923,35.0
A5101493376,A5100614969,A-only,69.76712328767124,45.73809523809524
A5101493376,A5063067899,A-only,69.76712328767124,27.287128712871286
A5101493376,A5080338371,A-only,69.76712328767124,57.73684210526316
A5101493376,A5100642312,C-only,69.76712328767124,7.9245283018867925
A5101493376,A5079404381,C-only,69.76712328767124,48.46031746031746
A5101493376,A5100692934,C-only,69.76712328767124,31.953488372093023
A5102775658,A5044195620,A-only,17.2,59.59090909090909
A5102775658,A5020151036,A-only,17.2,19.0
A5102775658,A5055173819,A-only,17.2,34.666666666666664
A5102775658,A5108723192,C-only,17.2,27.642857142857142
A5102775658,A5002937223,C-only,17.2,56.214285714285715
A5102775658,A5100677527,C-only,17.2,17.2
A5101558761,A5013765672,A-only,87.58333333333333,84.71428571428571
A5101558761,A5055947117,A-only,87.58333333333333,45.666666666666664
A5101558761,A5010669809,A-only,87.58333333333333,90.88888888888889
A5101558761,A5049335473,C-only,87.58333333333333,12.692307692307692
A5101558761,A5037288669,C-only,87.58333333333333,3.75
A5101558761,A5044674356,C-only,87.58333333333333,7.055555555555555
A5025920866,A5056916774,A-only,126.0,31.681818181818183
A5025920866,A5091149982,A-only,126.0,95.26470588235294
A5025920866,A5011881232,A-only,126.0,53.93333333333333
A5025920866,A5016320454,C-only,126.0,79.82352941176471
A5025920866,A5079703667,C-only,126.0,20.76923076923077
A5025920866,A5001806144,C-only,126.0,17.59090909090909
A5112629946,A5103237274,A-only,1.542857142857143,36.75
A5112629946,A5065532211,A-only,1.542857142857143,53.095238095238095
A5112629946,A5011555415,A-only,1.542857142857143,25.272727272727273
A5112629946,A5003142528,C-only,1.542857142857143,3.5
A5112629946,A5071139630,C-only,1.542857142857143,21.508196721311474
A5112629946,A5021854651,C-only,1.542857142857143,25.565217391304348
A5067493243,A5030477199,A-only,32.936708860759495,10.866666666666667
A5067493243,A5042178837,A-only,32.936708860759495,40.0
A5067493243,A5002140387,A-only,32.936708860759495,57.18181818181818
A5067493243,A5025014062,C-only,32.936708860759495,13.71830985915493
A5067493243,A5004894126,C-only,32.936708860759495,32.787234042553195
A5067493243,A5034812063,C-only,32.936708860759495,39.91489361702128
A5080038614,A5001716874,A-only,48.247058823529414,13.488721804511279
A5080038614,A5088272745,A-only,48.247058823529414,10.945454545454545
A5080038614,A5018596472,A-only,48.247058823529414,67.46666666666667
A5080038614,A5021105715,C-only,48.247058823529414,28.61946902654867
A5080038614,A5113696439,C-only,48.247058823529414,3.9375
A5080038614,A5068595566,C-only,48.247058823529414,42.101190476190474
A5078248700,A5050946479,A-only,39.92156862745098,30.069767441860463
A5078248700,A5048914421,A-only,39.92156862745098,60.2
A5078248700,A5072062814,A-only,39.92156862745098,116.44827586206897
A5078248700,A5003510298,C-only,39.92156862745098,35.31428571428572
A5078248700,A5113299758,C-only,39.92156862745098,7.574074074074074
A5078248700,A5110516113,C-only,39.92156862745098,19.161290322580644
A5021284460,A5089641766,A-only,30.333333333333332,28.4
A5021284460,A5037600982,A-only,30.333333333333332,30.9
A5021284460,A5037400203,A-only,30.333333333333332,36.714285714285715
A5021284460,A5004438547,C-only,30.333333333333332,63.666666666666664
A5021284460,A5026593167,C-only,30.333333333333332,10.25
A5021284460,A5026158017,C-only,30.333333333333332,26.142857142857142
A5060877490,A5088787159,A-only,124.1875,35.827586206896555
A5060877490,A5015806763,A-only,124.1875,43.3
A5060877490,A5100371727,A-only,124.1875,39.592592592592595
A5060877490,A5101654429,C-only,124.1875,28.235294117647058
A5060877490,A5100344268,C-only,124.1875,43.516129032258064
A5060877490,A5090474034,C-only,124.1875,31.5
A5060981303,A5041619516,A-only,68.88888888888889,126.0
A5060981303,A5102947707,A-only,68.88888888888889,126.0
A5060981303,A5000312223,A-only,68.88888888888889,103.54545454545455
A5060981303,A5066238846,C-only,68.88888888888889,22.11111111111111
A5060981303,A5000191893,C-only,68.88888888888889,41.375
A5060981303,A5028914786,C-only,68.88888888888889,59.833333333333336
A5021725286,A5056330924,A-only,33.8,126.0
A5021725286,A5108798669,A-only,33.8,87.9
A5021725286,A5003019737,A-only,33.8,21.266666666666666
A5021725286,A5053354649,C-only,33.8,13.878787878787879
A5021725286,A5108420580,C-only,33.8,43.68421052631579
A5021725286,A5038855464,C-only,33.8,8.8
A5109493822,A5027581836,A-only,2.6929133858267718,16.52112676056338
A5109493822,A5077096019,A-only,2.6929133858267718,44.15841584158416
A5109493822,A5101972826,A-only,2.6929133858267718,48.028169014084504
A5109493822,A5060046393,C-only,2.6929133858267718,11.236842105263158
A5109493822,A5100603359,C-only,2.6929133858267718,14.125
A5109493822,A5036043191,C-only,2.6929133858267718,41.10126582278481
A5100709780,A5012398213,A-only,38.9375,15.777777777777779
A5100709780,A5037277189,A-only,38.9375,19.53846153846154
A5100709780,A5050458271,A-only,38.9375,20.9375
A5100709780,A5011088620,C-only,38.9375,126.0
A5100709780,A5080588977,C-only,38.9375,28.444444444444443
A5100709780,A5050860643,C-only,38.9375,17.166666666666668
A5052677525,A5022888501,A-only,42.06501547987616,126.0
A5052677525,A5079029434,A-only,42.06501547987616,35.76190476190476
A5052677525,A5062040281,A-only,42.06501547987616,57.70802919708029
A5052677525,A5076371006,C-only,42.06501547987616,79.71495327102804
A5052677525,A5041604104,C-only,42.06501547987616,48.851851851851855
A5052677525,A5073430026,C-only,42.06501547987616,64.2247191011236
A5028854077,A5059622395,A-only,108.09615384615384,49.063291139240505
A5028854077,A5017103336,A-only,108.09615384615384,94.9090909090909
A5028854077,A5020977304,A-only,108.09615384615384,37.80701754385965
A5028854077,A5100347063,C-only,108.09615384615384,39.203125
A5028854077,A5100356484,C-only,108.09615384615384,49.48148148148148
A5028854077,A5042195529,C-only,108.09615384615384,21.987179487179485
A5086877182,A5017728594,A-only,39.31578947368421,35.75
A5086877182,A5016717010,A-only,39.31578947368421,32.146341463414636
A5086877182,A5100407936,A-only,39.31578947368421,43.21951219512195
A5086877182,A5075754506,C-only,39.31578947368421,64.66666666666667
A5086877182,A5052108453,C-only,39.31578947368421,50.72727272727273
A5086877182,A5019581933,C-only,39.31578947368421,30.0
A5070538291,A5044858079,A-only,13.235294117647058,7.5
A5070538291,A5075793685,A-only,13.235294117647058,32.5
A5070538291,A5080038240,A-only,13.235294117647058,33.25
A5070538291,A5021599576,C-only,13.235294117647058,8.9
A5070538291,A5022046388,C-only,13.235294117647058,12.592592592592593
A5070538291,A5081783887,C-only,13.235294117647058,23.583333333333332
A5047243369,A5100349072,A-only,13.956521739130435,40.1578947368421
A5047243369,A5065682380,A-only,13.956521739130435,30.853658536585368
A5047243369,A5102780361,A-only,13.956521739130435,19.214285714285715
A5047243369,A5065604051,C-only,13.956521739130435,25.545454545454547
A5047243369,A5103024166,C-only,13.956521739130435,32.630434782608695
A5047243369,A5013294385,C-only,13.956521739130435,21.8125
A5074988980,A5100718058,A-only,35.964285714285715,68.625
A5074988980,A5064151828,A-only,35.964285714285715,75.5925925925926
A5074988980,A5003414508,A-only,35.964285714285715,63.0625
A5074988980,A5100336284,C-only,35.964285714285715,33.08571428571429
A5074988980,A5002180447,C-only,35.964285714285715,2.8823529411764706
A5074988980,A5101687313,C-only,35.964285714285715,36.94444444444444
A5080320755,A5089896289,A-only,40.22222222222222,116.88333333333334
A5080320755,A5074937831,A-only,40.22222222222222,78.41463414634147
A5080320755,A5008117650,A-only,40.22222222222222,126.0
A5080320755,A5005847037,C-only,40.22222222222222,60.833333333333336
A5080320755,A5066153328,C-only,40.22222222222222,57.16470588235294
A5080320755,A5043265934,C-only,40.22222222222222,17.92753623188406
A5015604056,A5100323629,A-only,98.0,40.46666666666667
A5015604056,A5079324554,A-only,98.0,42.411764705882355
A5015604056,A5039037935,A-only,98.0,12.444444444444445
A5015604056,A5110425985,C-only,98.0,4.105263157894737
A5015604056,A5089645825,C-only,98.0,6.09375
A5015604056,A5007644928,C-only,98.0,40.40384615384615
A5027435083,A5113174381,A-only,20.88888888888889,38.41509433962264
A5027435083,A5054935734,A-only,20.88888888888889,126.0
A5027435083,A5100745918,A-only,20.88888888888889,21.681818181818183
A5027435083,A5020713851,C-only,20.88888888888889,34.775510204081634
A5027435083,A5100319237,C-only,20.88888888888889,20.774193548387096
A5027435083,A5100426852,C-only,20.88888888888889,21.313725490196077
A5101536618,A5063957565,A-only,66.33333333333333,24.97142857142857
A5101536618,A5029257186,A-only,66.33333333333333,48.05882352941177
A5101536618,A5081428342,A-only,66.33333333333333,52.6875
A5101536618,A5100462633,C-only,66.33333333333333,34.81481481481482
A5101536618,A5100770970,C-only,66.33333333333333,26.333333333333332
A5101536618,A5102870499,C-only,66.33333333333333,35.52
A5101427647,A5100388159,A-only,26.68,33.407407407407405
A5101427647,A5101833587,A-only,26.68,33.69230769230769
A5101427647,A5017678130,A-only,26.68,36.28947368421053
A5101427647,A5079180690,C-only,26.68,30.20689655172414
A5101427647,A5100711609,C-only,26.68,38.869565217391305
A5101427647,A5100935462,C-only,26.68,23.0
A5021781137,A5011542702,A-only,62.45454545454545,126.0
A5021781137,A5003849614,A-only,62.45454545454545,125.0
A5021781137,A5025432609,A-only,62.45454545454545,8.11111111111111
A5021781137,A5055721482,C-only,62.45454545454545,15.166666666666666
A5021781137,A5020078870,C-only,62.45454545454545,0.8571428571428571
A5021781137,A5034525474,C-only,62.45454545454545,69.625
A5000564935,A5073877737,A-only,50.65217391304348,70.45454545454545
A5000564935,A5002649116,A-only,50.65217391304348,44.208333333333336
A5000564935,A5070281679,A-only,50.65217391304348,126.0
A5000564935,A5111706169,C-only,50.65217391304348,37.48717948717949
A5000564935,A5038360619,C-only,50.65217391304348,52.64150943396226
A5000564935,A5056576599,C-only,50.65217391304348,126.0
A5061487739,A5046711399,A-only,16.32191780821918,75.94193548387096
A5061487739,A5052413852,A-only,16.32191780821918,34.559633027522935
A5061487739,A5044184658,A-only,16.32191780821918,40.397905759162306
A5061487739,A5112201065,C-only,16.32191780821918,7.280373831775701
A5061487739,A5084971588,C-only,16.32191780821918,16.63529411764706
A5061487739,A5008584729,C-only,16.32191780821918,4.594594594594595
A5002483730,A5100409004,A-only,14.421052631578947,52.45
A5002483730,A5069530561,A-only,14.421052631578947,15.636363636363637
A5002483730,A5101679430,A-only,14.421052631578947,27.863636363636363
A5002483730,A5064304858,C-only,14.421052631578947,0.2727272727272727
A5002483730,A5001132190,C-only,14.421052631578947,24.27777777777778
A5002483730,A5005539479,C-only,14.421052631578947,27.703703703703702
A5100383530,A5012706476,A-only,34.689655172413794,75.65
A5100383530,A5100356255,A-only,34.689655172413794,12.526315789473685
A5100383530,A5052113725,A-only,34.689655172413794,101.97674418604652
A5100383530,A5100438374,C-only,34.689655172413794,21.88
A5100383530,A5047369639,C-only,34.689655172413794,71.25806451612904
A5100383530,A5100424549,C-only,34.689655172413794,27.208333333333332
A5039516569,A5062359062,A-only,25.85185185185185,39.361111111111114
A5039516569,A5100386634,A-only,25.85185185185185,57.27272727272727
A5039516569,A5035259866,A-only,25.85185185185185,28.1
A5039516569,A5026428210,C-only,25.85185185185185,16.40909090909091
A5039516569,A5100410951,C-only,25.85185185185185,12.318181818181818
A5039516569,A5081417027,C-only,25.85185185185185,12.88888888888889
A5024701426,A5055776595,A-only,55.30555555555556,93.93103448275862
A5024701426,A5002254148,A-only,55.30555555555556,80.92307692307692
A5024701426,A5100637867,A-only,55.30555555555556,86.58730158730158
A5024701426,A5085245678,C-only,55.30555555555556,65.77777777777777
A5024701426,A5049409924,C-only,55.30555555555556,24.507042253521128
A5024701426,A5017943409,C-only,55.30555555555556,14.438202247191011
A5064248958,A5029386932,A-only,28.87272727272727,56.54838709677419
A5064248958,A5050244372,A-only,28.87272727272727,83.54545454545455
A5064248958,A5023537762,A-only,28.87272727272727,109.75
A5064248958,A5065630367,C-only,28.87272727272727,16.025
A5064248958,A5048559954,C-only,28.87272727272727,21.75609756097561
A5064248958,A5033072577,C-only,28.87272727272727,22.07894736842105
A5048339945,A5026445054,A-only,37.816901408450704,21.77922077922078
A5048339945,A5024023176,A-only,37.816901408450704,35.859154929577464
A5048339945,A5072174355,A-only,37.816901408450704,116.94897959183673
A5048339945,A5086615016,C-only,37.816901408450704,21.743589743589745
A5048339945,A5080152752,C-only,37.816901408450704,45.76237623762376
A5048339945,A5003669558,C-only,37.816901408450704,45.17605633802817
A5100416650,A5100429042,A-only,27.228571428571428,54.8421052631579
A5100416650,A5065518693,A-only,27.228571428571428,16.80952380952381
A5100416650,A5004816982,A-only,27.228571428571428,33.75
A5100416650,A5016123511,C-only,27.228571428571428,19.976190476190474
A5100416650,A5034877569,C-only,27.228571428571428,17.4
A5100416650,A5101800939,C-only,27.228571428571428,73.0
A5029673789,A5108817024,A-only,30.4125,35.875
A5029673789,A5069524933,A-only,30.4125,71.06611570247934
A5029673789,A5063011603,A-only,30.4125,35.16417910447761
A5029673789,A5049942049,C-only,30.4125,24.333333333333332
A5029673789,A5025493312,C-only,30.4125,38.75
A5029673789,A5101594769,C-only,30.4125,71.75342465753425
A5061372597,A5072255008,A-only,62.17857142857143,47.44827586206897
A5061372597,A5054659568,A-only,62.17857142857143,27.523809523809526
A5061372597,A5070734918,A-only,62.17857142857143,53.0377358490566
A5061372597,A5006647469,C-only,62.17857142857143,19.11111111111111
A5061372597,A5003101017,C-only,62.17857142857143,13.470588235294118
A5061372597,A5002533637,C-only,62.17857142857143,17.962962962962962
A5056247550,A5051571483,A-only,42.24025974025974,22.63809523809524
A5056247550,A5058438430,A-only,42.24025974025974,79.43809523809524
A5056247550,A5063862503,A-only,42.24025974025974,38.104166666666664
A5056247550,A5074870168,C-only,42.24025974025974,12.007874015748031
A5056247550,A5081201289,C-only,42.24025974025974,33.73831775700935
A5056247550,A5036564196,C-only,42.24025974025974,17.64
A5100720053,A5085423503,A-only,34.7536231884058,31.52173913043478
A5100720053,A5019987703,A-only,34.7536231884058,90.16923076923077
A5100720053,A5081729327,A-only,34.7536231884058,126.0
A5100720053,A5043603562,C-only,34.7536231884058,4.7894736842105265
A5100720053,A5062688903,C-only,34.7536231884058,52.91525423728814
A5100720053,A5067470332,C-only,34.7536231884058,42.46376811594203
A5016741844,A5037499030,A-only,115.08695652173913,86.28571428571429
A5016741844,A5010722594,A-only,115.08695652173913,87.3030303030303
A5016741844,A5048898958,A-only,115.08695652173913,17.384615384615383
A5016741844,A5065876670,C-only,115.08695652173913,39.55882352941177
A5016741844,A5026315381,C-only,115.08695652173913,15.545454545454545
A5016741844,A5028318938,C-only,115.08695652173913,12.083333333333334
A5100391378,A5048732806,A-only,55.94736842105263,51.96875
A5100391378,A5032189352,A-only,55.94736842105263,15.423076923076923
A5100391378,A5100349095,A-only,55.94736842105263,21.607142857142858
A5100391378,A5102642438,C-only,55.94736842105263,14.483870967741936
A5100391378,A5076604516,C-only,55.94736842105263,37.2
A5100391378,A5023982860,C-only,55.94736842105263,34.5
A5070822333,A5007129451,A-only,49.59090909090909,55.608695652173914
A5070822333,A5031127833,A-only,49.59090909090909,35.6875
A5070822333,A5053160426,A-only,49.59090909090909,28.285714285714285
A5070822333,A5001167337,C-only,49.59090909090909,44.52173913043478
A5070822333,A5044914000,C-only,49.59090909090909,15.157894736842104
A5070822333,A5100776846,C-only,49.59090909090909,32.888888888888886
A5015336544,A5113806152,A-only,24.234375,19.842105263157894
A5015336544,A5100341034,A-only,24.234375,42.0
A5015336544,A5100413230,A-only,24.234375,16.146341463414632
A5015336544,A5068464260,C-only,24.234375,41.55263157894737
A5015336544,A5085338559,C-only,24.234375,37.333333333333336
A5015336544,A5078163270,C-only,24.234375,52.43119266055046
A5029429392,A5050463274,A-only,38.75,19.666666666666668
A5029429392,A5014901167,A-only,38.75,107.0
A5029429392,A5054934575,A-only,38.75,38.63636363636363
A5029429392,A5051179266,C-only,38.75,6.222222222222222
A5029429392,A5090154326,C-only,38.75,24.61904761904762
A5029429392,A5063887042,C-only,38.75,21.285714285714285
A5068622526,A5100368556,A-only,67.71875,52.888888888888886
A5068622526,A5075448396,A-only,67.71875,20.341176470588234
A5068622526,A5034921795,A-only,67.71875,24.8
A5068622526,A5101772509,C-only,67.71875,43.0
A5068622526,A5103963164,C-only,67.71875,0.47058823529411764
A5068622526,A5066094379,C-only,67.71875,13.285714285714286
A5000853326,A5077871859,A-only,78.17391304347827,15.11111111111111
