year,organism,applied_share,ci_lower,ci_upper
2021,soybean,0.8125755743651754,0.7964530431277711,0.8278919790407094
2021,tobacco,0.9124487004103968,0.8905608755129959,0.9302325581395349
2021,tomato,0.8900907187718073,0.8789253314724355,0.9016050244242847
2021,wheat,0.8341663691538737,0.8241610139235988,0.8441672616922529
2022,arabidopsis,0.9565749235474006,0.9495336391437309,0.963302752293578
2022,barley,0.8121890547263682,0.7835820895522388,0.8383084577114428
2022,cotton,0.8239549839228296,0.8022508038585209,0.844855305466238
2022,maize,0.775028636884307,0.7628865979381443,0.7883161512027491
2022,non_specific,0.7413787329053866,0.7387650013954786,0.7441928551493162
2022,other_crop,0.827149770442983,0.8211301029904454,0.832859225710386
2022,other_model_organism,0.7821681864235056,0.7548125633232016,0.8074974670719351
2022,potato,0.9008849557522124,0.8831858407079646,0.9168141592920354
2022,rice,0.8590932959915981,0.8498162086469455,0.8676789777699982
2022,soybean,0.8325400259627866,0.8178169623539593,0.8468195586326266
2022,tobacco,0.8686440677966102,0.8432203389830508,0.8926553672316384
2022,tomato,0.903560830860534,0.891682121661721,0.913946587537092
2022,wheat,0.8380080137378363,0.8278954398015645,0.8477389811104751
2023,arabidopsis,0.9528399311531842,0.944578313253012,0.9607573149741825
2023,barley,0.8296199213630406,0.8020969855832241,0.85586500655308
2023,cotton,0.8445414847161572,0.8235807860262009,0.8655021834061135
2023,maize,0.7878648586531832,0.7752183406113538,0.8007354631119283
2023,non_specific,0.7227807352925856,0.7199262415485108,0.725541468293242
2023,other_crop,0.8344627299128751,0.8287149080348499,0.8400305542110358
2023,other_model_organism,0.7827442827442828,0.7577962577962578,0.8087318087318087
2023,potato,0.9189640768588136,0.9030910609857978,0.9331662489557226
2023,rice,0.8699348769898697,0.8610709117221418,0.8787988422575976
2023,soybean,0.8300376647834274,0.8135593220338984,0.8455743879472694
2023,tobacco,0.8177014531043593,0.7899603698811096,0.8428005284015853
2023,tomato,0.9101164483260552,0.8991994177583698,0.9203147743813682
2023,wheat,0.8361548939482389,0.8260361938120256,0.8466627748589219
2024,arabidopsis,0.9638205499276412,0.9569374095513749,0.9703418958031838
2024,barley,0.845398773006135,0.8196319018404908,0.8699386503067484
2024,cotton,0.8555900621118012,0.8361607142857143,0.875
2024,maize,0.7893311106480517,0.778287143154824,0.8016461762867264
2024,non_specific,0.8533805370866073,0.8509125168070856,0.855947857944663
2024,other_crop,0.8580441640378549,0.8529729044614691,0.8632830103650293
2024,other_model_organism,0.7862433862433862,0.7597883597883598,0.8137566137566138
2024,potato,0.9285714285714286,0.9142857142857143,0.94375
2024,rice,0.8700920988851187,0.8613669413475521,0.8783325254483761
2024,soybean,0.8350242611380679,0.8191442434936039,0.8500330833700925
2024,tobacco,0.941101152368758,0.9231754161331626,0.9552176696542893
2024,tomato,0.9119496855345912,0.9018169112508735,0.9220911949685534
2024,wheat,0.8493870402802102,0.8394629305312318,0.858727378867484
