year,organism,share_pct,ci_lower,ci_upper,n_bootstrap
2019,soybean,1.746694926884311,1.6772960156142787,1.818362025586679,1000
2019,tobacco,0.4719354691145301,0.43686433570698835,0.5115810981839253,1000
2019,tomato,1.7977767951083394,1.7268530519510223,1.8679381223220137,1000
2019,wheat,3.711440813650295,3.614613988807734,3.8120797182110673,1000
2020,arabidopsis,2.573939134162023,2.4946420917273895,2.6532540362908987,1000
2020,barley,0.6236605229318474,0.5822260322903272,0.6637019574224888,1000
2020,cotton,0.943706243749107,0.889412773253322,0.9951421631661665,1000
2020,maize,3.5962280325760823,3.4997499642806114,3.693384769252751,1000
2020,non_specific,65.37005286469496,65.12144592084583,65.62367838262608,1000
2020,other_crop,12.77325332190313,12.607497499642806,12.943313330475782,1000
2020,other_model_organism,0.7936848121160165,0.7464816402343193,0.8379768538362623,1000
2020,potato,0.8879839977139592,0.8379589941420202,0.9365623660522931,1000
2020,rice,4.292756108015431,4.188437633947707,4.401360908701243,1000
2020,soybean,1.7373910558651235,1.667345335047864,1.8095442206029433,1000
2020,tobacco,0.4829261323046149,0.4479032718959851,0.5193956279468495,1000
2020,tomato,1.8795542220317187,1.8080797256750964,1.9503143306186597,1000
2020,wheat,4.044863551935991,3.9412594656379483,4.14773539077011,1000
2021,arabidopsis,2.6025033953676173,2.5136548838233677,2.688415372756304,1000
2021,barley,0.7348676724296149,0.6893330396799179,0.7797048783173659,1000
2021,cotton,0.9507029328634878,0.9000477186800279,1.0079653488969644,1000
2021,maize,3.435744962008589,3.3439782696472484,3.534852989758837,1000
2021,non_specific,64.51785779833352,64.25938773262857,64.77775942443931,1000
2021,other_crop,13.12483940828837,12.936846162316925,13.302518078038396,1000
2021,other_model_organism,0.8449877032632235,0.8002055573908894,0.8941746503689021,1000
2021,potato,0.924274125463422,0.8742979848034358,0.9734794259075725,1000
2021,rice,4.289542267738502,4.175714862533495,4.395991630877657,1000
2021,soybean,1.8213853099878867,1.756781558565503,1.8940828836765407,1000
2021,tobacco,0.5366516169291193,0.4977241860294387,0.5733582938736557,1000
2021,tomato,2.104026722460816,2.0283926146165987,2.1782109165657233,1000
2021,wheat,4.112616084865837,4.009103255882245,4.22277282237639,1000
2022,arabidopsis,2.437351858201279,2.3545974269912495,2.52236102622203,1000
2022,barley,0.5992755027504062,0.5567709187400308,0.63805324905711,1000
2022,cotton,0.927237220673514,0.8802604314187327,0.975686110821246,1000
2022,maize,3.2535293153053773,3.160358372713585,3.3489549947078907,1000
2022,non_specific,66.76629746127816,66.49792787823675,67.02499590047852,1000
2022,other_crop,12.013834021556027,11.845213249653405,12.195740969872244,1000
2022,other_model_organism,0.7356777627047897,0.6924278111536799,0.7789277142558996,1000
2022,potato,0.8422653210297998,0.793816430882068,0.889223476096063,1000
2022,rice,4.258284760215262,4.155424039593924,4.366381687810259,1000
2022,soybean,1.722544386637051,1.6539705728894918,1.7926089354660784,1000
2022,tobacco,0.5277202188399099,0.4904518418031931,0.5665165993351321,1000
2022,tomato,2.00951088981977,1.940191708531477,2.086302380703925,1000
2022,wheat,3.906471280988656,3.807337398070989,4.016804311205855,1000
2023,arabidopsis,2.0729862419364045,2.0001462864645774,2.149340640520637,1000
2023,barley,0.5444710852314895,0.5059192498715533,0.5830229205914255,1000
2023,cotton,0.8170634241023007,0.7742300336815665,0.8648919620939659,1000
2023,maize,3.1048410115887424,3.0170512930296285,3.1976258777187874,1000
2023,non_specific,68.49703145515784,68.25225138436947,68.73471128047039,1000
2023,other_crop,11.79425700747845,11.62795427299195,11.972084261003596,1000
2023,other_model_organism,0.6864759947479591,0.6443740366501113,0.7307187303762059,1000
2023,potato,0.8541702346292174,0.8091782268653309,0.9012851801107495,1000
2023,rice,3.944739396015299,3.838342752754467,4.045427299195067,1000
2023,soybean,1.515670491522521,1.4521607581206828,1.5842467317463036,1000
2023,tobacco,0.5401895301706914,0.5016555346235085,0.5794549580407603,1000
2023,tomato,1.9609522178455217,1.8924473368727521,2.0294570988182907,1000
2023,wheat,3.667151909573557,3.570799080892847,3.7620775532340014,1000
2024,arabidopsis,2.1629573981907533,2.085485335086237,2.249820014398848,1000
2024,barley,0.6377750649513256,0.5946959025886626,0.6800521175697248,1000
2024,cotton,1.0079193664506838,0.9539236861051116,1.0611520643565906,1000
2024,maize,3.7554386953391554,3.663078692835008,3.855624158762951,1000
2024,non_specific,63.4386640373118,63.15847340908379,63.700856105424606,1000
2024,other_crop,13.891758224559428,13.708642439039659,14.091346605315051,1000
2024,other_model_organism,0.7395060569067519,0.6925532913888628,0.7911736626287288,1000
2024,potato,0.8764516230005946,0.8263686731148464,0.9273171189783078,1000
2024,rice,4.84317776317025,4.728084796694525,4.966820045700692,1000
2024,soybean,1.7740319904842397,1.6981250195636524,1.8436785926691082,1000
2024,tobacco,0.6111684978245219,0.5696739912980874,0.653425986790622,1000
2024,tomato,2.2396469152033056,2.159807650170595,2.322616364603875,1000
2024,wheat,4.021504366607194,3.9166431902839074,4.121709393683288,1000
